valuetime,wind,solar,load,spot,flow
2020-11-30 15:00:00,2775.02001953125,0.0,3422.0,17.42,1300.0
2020-11-30 16:00:00,2823.580078125,0.0,3521.0,62.62,1467.0
2020-11-30 17:00:00,2467.52001953125,0.0,3364.0,61.17,1238.0
2020-11-30 18:00:00,2339.489990234375,0.0,3130.0,52.72,939.0
2020-11-30 19:00:00,2058.31005859375,0.0,2975.0,42.85,1146.0
2020-11-30 20:00:00,1728.1800537109375,0.0,2789.0,40.1,1064.0
2020-11-30 21:00:00,1364.3800048828125,0.0,2552.0,37.68,1300.0
2020-11-30 22:00:00,1029.5,0.0,2449.0,20.99,1300.0
2020-11-30 23:00:00,703.0700073242188,0.0,2358.0,23.19,1300.0
2020-12-01 00:00:00,518.280029296875,0.0,2303.0,25.02,1300.0
2020-12-01 01:00:00,375.3399963378906,0.0,2228.0,25.02,1300.0
2020-12-01 02:00:00,246.02000427246094,0.0,2163.0,33.26,1300.0
2020-12-01 03:00:00,175.16000366210938,0.0,2228.0,35.34,1139.0
2020-12-01 04:00:00,141.2100067138672,0.0,2388.0,38.43,674.0
2020-12-01 05:00:00,132.89999389648438,0.0,2799.0,43.97,-172.0
2020-12-01 06:00:00,104.93000030517578,0.0,3192.0,54.91,-288.0
2020-12-01 07:00:00,101.4000015258789,0.0,3304.0,57.64,-279.0
2020-12-01 08:00:00,107.11000061035156,1.0,3276.0,61.28,-139.0
2020-12-01 09:00:00,134.77000427246094,1.0,3330.0,64.21,-57.0
2020-12-01 10:00:00,189.55999755859375,1.0,3316.0,63.75,20.0
2020-12-01 11:00:00,235.4199981689453,14.0,3259.0,60.96,76.0
2020-12-01 12:00:00,239.4499969482422,20.0,3259.0,63.07,112.0
2020-12-01 13:00:00,273.1300048828125,11.0,3202.0,61.47,181.0
2020-12-01 14:00:00,276.239990234375,2.0,3139.0,60.88,261.0
2020-12-01 15:00:00,304.8399963378906,0.0,3254.0,62.06,269.0
2020-12-01 16:00:00,321.54998779296875,0.0,3406.0,77.98,122.0
2020-12-01 17:00:00,347.9100036621094,0.0,3211.0,75.25,52.0
2020-12-01 18:00:00,379.42999267578125,0.0,3035.0,66.32,163.0
2020-12-01 19:00:00,320.1199951171875,0.0,2855.0,57.66,80.0
2020-12-01 20:00:00,291.95001220703125,0.0,2696.0,53.34,121.0
2020-12-01 21:00:00,213.38999938964844,0.0,2505.0,50.16,565.0
2020-12-01 22:00:00,224.8000030517578,0.0,2307.0,47.13,1245.0
2020-12-01 23:00:00,176.38999938964844,0.0,2201.0,47.8,1349.0
2020-12-02 00:00:00,153.6199951171875,0.0,2144.0,46.27,1340.0
2020-12-02 01:00:00,163.6199951171875,0.0,2120.0,44.71,1614.0
2020-12-02 02:00:00,149.17999267578125,0.0,2109.0,43.42,1498.0
2020-12-02 03:00:00,169.3000030517578,0.0,2177.0,44.56,1250.0
2020-12-02 04:00:00,196.67999267578125,0.0,2331.0,47.49,945.0
2020-12-02 05:00:00,233.74000549316406,0.0,2707.0,58.58,54.0
2020-12-02 06:00:00,335.3399963378906,0.0,3132.0,83.67,-20.0
2020-12-02 07:00:00,485.3399963378906,0.0,3255.0,105.46,605.0
2020-12-02 08:00:00,678.8599853515625,3.0,3217.0,105.42,1040.0
2020-12-02 09:00:00,805.3400268554688,12.0,3269.0,100.06,1346.0
2020-12-02 10:00:00,695.1699829101562,26.0,3258.0,95.19,1039.0
2020-12-02 11:00:00,648.4099731445312,20.0,3191.0,84.95,741.0
2020-12-02 12:00:00,445.7099914550781,12.0,3129.0,82.9,911.0
2020-12-02 13:00:00,456.8900146484375,6.0,3136.0,90.0,1069.0
2020-12-02 14:00:00,637.77001953125,1.0,3080.0,88.09,1074.0
2020-12-02 15:00:00,652.8300170898438,0.0,3163.0,105.4,1625.0
2020-12-02 16:00:00,696.9199829101562,0.0,3306.0,110.56,1793.0
2020-12-02 17:00:00,672.25,0.0,3158.0,96.65,2020.0
2020-12-02 18:00:00,1252.469970703125,0.0,3015.0,75.92,2030.0
2020-12-02 19:00:00,1432.7900390625,0.0,2899.0,59.52,1810.0
2020-12-02 20:00:00,1542.56005859375,0.0,2737.0,37.03,1660.0
2020-12-02 21:00:00,1802.4100341796875,0.0,2569.0,14.84,1330.0
2020-12-02 22:00:00,2073.840087890625,0.0,2388.0,12.54,1370.0
2020-12-02 23:00:00,2135.409912109375,0.0,2349.0,9.23,1300.0
2020-12-03 00:00:00,2262.77001953125,0.0,2290.0,8.48,1300.0
2020-12-03 01:00:00,2388.2099609375,0.0,2257.0,8.19,1300.0
2020-12-03 02:00:00,2510.1201171875,0.0,2237.0,8.35,1300.0
2020-12-03 03:00:00,2547.35009765625,0.0,2315.0,8.94,1300.0
2020-12-03 04:00:00,2711.820068359375,0.0,2465.0,12.9,1300.0
2020-12-03 05:00:00,2773.239990234375,0.0,2840.0,17.9,1320.0
2020-12-03 06:00:00,2889.610107421875,0.0,3242.0,46.71,2010.0
2020-12-03 07:00:00,3013.820068359375,0.0,3393.0,61.07,2010.0
2020-12-03 08:00:00,3048.2099609375,5.0,3398.0,54.32,2020.0
2020-12-03 09:00:00,3043.909912109375,16.0,3444.0,46.53,2000.0
2020-12-03 10:00:00,2986.64990234375,20.0,3440.0,55.08,2020.0
2020-12-03 11:00:00,2846.580078125,16.0,3357.0,49.83,2020.0
2020-12-03 12:00:00,2734.219970703125,13.0,3393.0,56.74,2030.0
2020-12-03 13:00:00,2694.389892578125,6.0,3358.0,54.39,2030.0
2020-12-03 14:00:00,2733.3701171875,1.0,3318.0,51.33,1967.0
2020-12-03 15:00:00,2881.080078125,0.0,3403.0,50.28,1862.0
2020-12-03 16:00:00,2837.39990234375,0.0,3534.0,52.94,1653.0
2020-12-03 17:00:00,2693.889892578125,0.0,3451.0,38.04,1310.0
2020-12-03 18:00:00,2495.27001953125,0.0,3287.0,24.59,1300.0
2020-12-03 19:00:00,2376.60009765625,0.0,3096.0,18.9,1300.0
2020-12-03 20:00:00,2252.429931640625,0.0,2916.0,18.33,1300.0
2020-12-03 21:00:00,2213.300048828125,0.0,2719.0,16.18,1300.0
2020-12-03 22:00:00,1930.3499755859375,0.0,2569.0,13.0,1300.0
2020-12-03 23:00:00,2252.1298828125,0.0,2349.0,10.98,1300.0
2020-12-04 00:00:00,2454.949951171875,0.0,2355.0,10.68,1300.0
2020-12-04 01:00:00,2362.8701171875,0.0,2321.0,10.53,1300.0
2020-12-04 02:00:00,2340.39990234375,0.0,2370.0,10.5,1300.0
2020-12-04 03:00:00,2445.840087890625,0.0,2424.0,10.54,1300.0
2020-12-04 04:00:00,2279.3798828125,0.0,2586.0,12.96,1300.0
2020-12-04 05:00:00,2047.6199951171875,0.0,2997.0,16.82,1300.0
2020-12-04 06:00:00,2415.070068359375,0.0,3373.0,19.31,1300.0
2020-12-04 07:00:00,2443.679931640625,0.0,3542.0,20.42,1300.0
2020-12-04 08:00:00,2183.719970703125,8.0,3519.0,20.12,1300.0
2020-12-04 09:00:00,2274.89990234375,22.0,3571.0,20.17,1300.0
2020-12-04 10:00:00,2605.030029296875,26.0,3486.0,19.95,1300.0
2020-12-04 11:00:00,3125.68994140625,21.0,3402.0,19.94,1300.0
2020-12-04 12:00:00,3007.77001953125,15.0,3295.0,20.45,1490.0
2020-12-04 13:00:00,2693.31005859375,7.0,3174.0,25.9,1890.0
2020-12-04 14:00:00,2441.639892578125,2.0,3205.0,38.99,1930.0
2020-12-04 15:00:00,2295.419921875,0.0,3312.0,52.08,1830.0
2020-12-04 16:00:00,2074.260009765625,0.0,3416.0,38.68,1300.0
2020-12-04 17:00:00,1882.0799560546875,0.0,3212.0,39.42,1300.0
2020-12-04 18:00:00,1637.1199951171875,0.0,2963.0,29.03,1300.0
2020-12-04 19:00:00,1586.6500244140625,0.0,2777.0,20.27,1300.0
2020-12-04 20:00:00,1085.9000244140625,0.0,2604.0,19.48,1300.0
2020-12-04 21:00:00,1105.8699951171875,0.0,2437.0,18.47,1630.0
2020-12-04 22:00:00,1040.6099853515625,0.0,2291.0,22.86,2000.0
2020-12-04 23:00:00,1073.6600341796875,0.0,2148.0,40.85,2220.0
2020-12-05 00:00:00,853.239990234375,0.0,2062.0,35.75,2220.0
2020-12-05 01:00:00,953.0900268554688,0.0,2009.0,17.06,2220.0
2020-12-05 02:00:00,972.9500122070312,0.0,2010.0,16.77,2220.0
2020-12-05 03:00:00,1001.3699951171875,0.0,2020.0,16.83,2220.0
2020-12-05 04:00:00,1144.3699951171875,0.0,2060.0,17.47,2220.0
2020-12-05 05:00:00,1163.97998046875,0.0,2216.0,18.47,2220.0
2020-12-05 06:00:00,1141.199951171875,0.0,2397.0,18.39,2020.0
2020-12-05 07:00:00,1243.97998046875,0.0,2606.0,19.86,2020.0
2020-12-05 08:00:00,1417.6199951171875,4.0,2731.0,21.86,2020.0
2020-12-05 09:00:00,1604.6400146484375,12.0,2803.0,30.18,2030.0
2020-12-05 10:00:00,1937.56005859375,14.0,2787.0,30.83,2020.0
2020-12-05 11:00:00,2225.889892578125,11.0,2791.0,22.11,2030.0
2020-12-05 12:00:00,2154.780029296875,13.0,2752.0,29.75,2020.0
2020-12-05 13:00:00,1577.9100341796875,9.0,2699.0,34.09,2020.0
2020-12-05 14:00:00,1669.72998046875,2.0,2709.0,46.96,2020.0
2020-12-05 15:00:00,1953.27001953125,0.0,2867.0,52.41,2020.0
2020-12-05 16:00:00,2108.610107421875,0.0,2997.0,56.61,1920.0
2020-12-05 17:00:00,1853.5,0.0,2897.0,54.18,2070.0
2020-12-05 18:00:00,1865.5,0.0,2698.0,46.94,2220.0
2020-12-05 19:00:00,1692.3900146484375,0.0,2617.0,42.0,2220.0
2020-12-05 20:00:00,1511.4000244140625,0.0,2519.0,42.12,2220.0
2020-12-05 21:00:00,1408.0799560546875,0.0,2316.0,41.5,2161.0
2020-12-05 22:00:00,1372.6099853515625,0.0,2179.0,33.97,2220.0
2020-12-05 23:00:00,1028.489990234375,0.0,2067.0,22.62,2230.0
2020-12-06 00:00:00,831.5900268554688,0.0,1979.0,22.91,2230.0
2020-12-06 01:00:00,745.2999877929688,0.0,1960.0,36.94,2156.0
2020-12-06 02:00:00,575.6699829101562,0.0,1957.0,35.0,2058.0
2020-12-06 03:00:00,561.0900268554688,0.0,1965.0,34.28,1970.0
2020-12-06 04:00:00,468.95001220703125,0.0,2003.0,33.59,1903.0
2020-12-06 05:00:00,464.57000732421875,0.0,2087.0,34.37,1931.0
2020-12-06 06:00:00,292.8399963378906,0.0,2257.0,37.84,1302.0
2020-12-06 07:00:00,371.3800048828125,0.0,2451.0,37.99,571.0
2020-12-06 08:00:00,340.3900146484375,5.0,2562.0,45.11,797.0
2020-12-06 09:00:00,405.42999267578125,15.0,2625.0,50.08,894.0
2020-12-06 10:00:00,513.75,18.0,2649.0,54.62,1041.0
2020-12-06 11:00:00,814.969970703125,16.0,2634.0,54.87,1213.0
2020-12-06 12:00:00,864.9000244140625,9.0,2637.0,49.15,1243.0
2020-12-06 13:00:00,1064.0999755859375,4.0,2680.0,46.02,1187.0
2020-12-06 14:00:00,1514.280029296875,1.0,2737.0,47.3,1398.0
2020-12-06 15:00:00,1876.550048828125,0.0,2871.0,50.54,1909.0
2020-12-06 16:00:00,1878.260009765625,0.0,3045.0,54.93,2112.0
2020-12-06 17:00:00,1931.3699951171875,0.0,3012.0,54.22,2211.0
2020-12-06 18:00:00,1799.1199951171875,0.0,2813.0,43.7,2135.0
2020-12-06 19:00:00,1560.18994140625,0.0,2670.0,38.76,2073.0
2020-12-06 20:00:00,1458.81005859375,0.0,2542.0,36.59,2217.0
2020-12-06 21:00:00,1510.2099609375,0.0,2295.0,17.77,2220.0
2020-12-06 22:00:00,1475.3299560546875,0.0,2157.0,16.0,2220.0
2020-12-06 23:00:00,1647.3599853515625,0.0,2070.0,13.56,2210.0
2020-12-07 00:00:00,1719.3800048828125,0.0,2030.0,12.3,2210.0
2020-12-07 01:00:00,1864.2900390625,0.0,2001.0,11.71,2210.0
2020-12-07 02:00:00,2017.43994140625,0.0,2002.0,11.37,2160.0
2020-12-07 03:00:00,2176.659912109375,0.0,2067.0,11.91,1860.0
2020-12-07 04:00:00,2357.1298828125,0.0,2223.0,13.73,1490.0
2020-12-07 05:00:00,2612.02001953125,0.0,2627.0,16.26,1300.0
2020-12-07 06:00:00,2670.679931640625,0.0,3185.0,19.17,1300.0
2020-12-07 07:00:00,2694.570068359375,0.0,3332.0,19.76,1300.0
2020-12-07 08:00:00,2808.010009765625,2.0,3321.0,19.16,1300.0
2020-12-07 09:00:00,2823.31005859375,7.0,3380.0,18.97,1300.0
2020-12-07 10:00:00,2892.7099609375,11.0,3426.0,18.89,1300.0
2020-12-07 11:00:00,2925.389892578125,11.0,3360.0,18.93,1300.0
2020-12-07 12:00:00,2934.239990234375,7.0,3395.0,19.05,1300.0
2020-12-07 13:00:00,3010.830078125,3.0,3363.0,18.99,1300.0
2020-12-07 14:00:00,2934.89990234375,1.0,3292.0,19.55,1300.0
2020-12-07 15:00:00,2978.300048828125,0.0,3378.0,20.05,1300.0
2020-12-07 16:00:00,3064.360107421875,0.0,3455.0,20.85,1300.0
2020-12-07 17:00:00,3060.68994140625,0.0,3317.0,20.08,1300.0
2020-12-07 18:00:00,2993.840087890625,0.0,3069.0,19.61,1300.0
2020-12-07 19:00:00,2715.929931640625,0.0,2933.0,18.69,1300.0
2020-12-07 20:00:00,2577.760009765625,0.0,2743.0,17.98,1300.0
2020-12-07 21:00:00,2395.469970703125,0.0,2536.0,16.12,1300.0
2020-12-07 22:00:00,2072.050048828125,0.0,2330.0,14.37,1300.0
2020-12-07 23:00:00,1841.0799560546875,0.0,2208.0,41.12,2019.0
2020-12-08 00:00:00,1541.010009765625,0.0,2138.0,15.64,2200.0
2020-12-08 01:00:00,1286.6400146484375,0.0,2139.0,15.59,2200.0
2020-12-08 02:00:00,1078.5699462890625,0.0,2107.0,37.15,2170.0
2020-12-08 03:00:00,936.4600219726562,0.0,2171.0,37.95,2017.0
2020-12-08 04:00:00,819.7000122070312,0.0,2343.0,41.11,2145.0
2020-12-08 05:00:00,717.6300048828125,0.0,2705.0,51.58,1891.0
2020-12-08 06:00:00,565.1400146484375,0.0,3118.0,59.5,1350.0
2020-12-08 07:00:00,630.3900146484375,0.0,3283.0,74.11,1319.0
2020-12-08 08:00:00,576.77001953125,4.0,3241.0,71.86,1301.0
2020-12-08 09:00:00,535.3599853515625,14.0,3263.0,72.44,1367.0
2020-12-08 10:00:00,536.72998046875,34.0,3264.0,72.75,1300.0
2020-12-08 11:00:00,450.1400146484375,46.0,3173.0,77.43,1435.0
2020-12-08 12:00:00,347.04998779296875,42.0,3150.0,76.96,1343.0
2020-12-08 13:00:00,454.2900085449219,27.0,3149.0,76.48,1390.0
2020-12-08 14:00:00,450.3800048828125,5.0,3122.0,75.62,1520.0
2020-12-08 15:00:00,388.3699951171875,0.0,3203.0,81.07,1620.0
2020-12-08 16:00:00,396.8500061035156,0.0,3352.0,78.97,1250.0
2020-12-08 17:00:00,313.9200134277344,0.0,3187.0,67.05,1056.0
2020-12-08 18:00:00,317.0199890136719,0.0,2980.0,65.12,1572.0
2020-12-08 19:00:00,351.6499938964844,0.0,2805.0,59.46,1880.0
2020-12-08 20:00:00,353.8299865722656,0.0,2640.0,55.64,1998.0
2020-12-08 21:00:00,404.989990234375,0.0,2454.0,51.75,1904.0
2020-12-08 22:00:00,341.20001220703125,0.0,2283.0,47.05,2078.0
2020-12-08 23:00:00,345.9700012207031,0.0,2151.0,40.32,2103.0
2020-12-09 00:00:00,398.82000732421875,0.0,2082.0,34.44,2230.0
2020-12-09 01:00:00,351.989990234375,0.0,2050.0,29.25,2230.0
2020-12-09 02:00:00,400.5400085449219,0.0,2044.0,20.04,2240.0
2020-12-09 03:00:00,623.4099731445312,0.0,2068.0,20.02,2230.0
2020-12-09 04:00:00,659.3800048828125,0.0,2187.0,28.6,2230.0
2020-12-09 05:00:00,725.260009765625,0.0,2566.0,51.22,2180.0
2020-12-09 06:00:00,1120.4300537109375,0.0,3001.0,69.0,1292.0
2020-12-09 07:00:00,1090.77001953125,0.0,3143.0,81.66,1950.0
2020-12-09 08:00:00,906.6900024414062,5.0,3111.0,78.23,1860.0
2020-12-09 09:00:00,891.8499755859375,15.0,3168.0,69.96,1910.0
2020-12-09 10:00:00,778.719970703125,21.0,3142.0,73.71,1910.0
2020-12-09 11:00:00,725.25,24.0,3099.0,78.27,1960.0
2020-12-09 12:00:00,660.8800048828125,17.0,3133.0,79.16,2120.0
2020-12-09 13:00:00,649.4099731445312,8.0,3114.0,84.4,2230.0
2020-12-09 14:00:00,668.969970703125,2.0,3086.0,89.83,2230.0
2020-12-09 15:00:00,622.8099975585938,0.0,3189.0,90.19,2230.0
2020-12-09 16:00:00,698.739990234375,0.0,3332.0,114.0,2218.0
2020-12-09 17:00:00,698.9299926757812,0.0,3184.0,80.52,2230.0
2020-12-09 18:00:00,652.969970703125,0.0,3004.0,73.81,2230.0
2020-12-09 19:00:00,650.280029296875,0.0,2792.0,50.74,2230.0
2020-12-09 20:00:00,643.97998046875,0.0,2639.0,46.65,2220.0
2020-12-09 21:00:00,666.1199951171875,0.0,2446.0,41.5,2230.0
2020-12-09 22:00:00,671.7899780273438,0.0,2273.0,25.0,2230.0
2020-12-09 23:00:00,702.3599853515625,0.0,2161.0,40.7,1985.0
2020-12-10 00:00:00,631.1400146484375,0.0,2103.0,38.24,2073.0
2020-12-10 01:00:00,638.3800048828125,0.0,2088.0,36.92,2076.0
2020-12-10 02:00:00,625.25,0.0,2089.0,35.88,2102.0
2020-12-10 03:00:00,701.5599975585938,0.0,2149.0,36.19,2043.0
2020-12-10 04:00:00,634.9400024414062,0.0,2310.0,42.5,1897.0
2020-12-10 05:00:00,582.5999755859375,0.0,2670.0,53.8,1710.0
2020-12-10 06:00:00,658.6300048828125,0.0,3058.0,72.93,521.0
2020-12-10 07:00:00,767.9299926757812,0.0,3180.0,96.43,1934.0
2020-12-10 08:00:00,829.739990234375,1.0,3141.0,93.94,2022.0
2020-12-10 09:00:00,943.6099853515625,5.0,3192.0,92.48,1919.0
2020-12-10 10:00:00,938.4099731445312,9.0,3203.0,92.99,1863.0
2020-12-10 11:00:00,858.7100219726562,8.0,3108.0,86.82,1219.0
2020-12-10 12:00:00,689.489990234375,6.0,3219.0,93.1,1403.0
2020-12-10 13:00:00,643.0900268554688,2.0,3185.0,85.24,1072.0
2020-12-10 14:00:00,689.4299926757812,0.0,3124.0,89.68,824.0
2020-12-10 15:00:00,775.72998046875,0.0,3177.0,101.0,1109.0
2020-12-10 16:00:00,987.0,0.0,3282.0,105.41,1483.0
2020-12-10 17:00:00,1073.719970703125,0.0,3132.0,93.56,1854.0
2020-12-10 18:00:00,1292.5799560546875,0.0,2936.0,75.22,1797.0
2020-12-10 19:00:00,1366.8199462890625,0.0,2770.0,60.26,2200.0
2020-12-10 20:00:00,1392.18994140625,0.0,2577.0,50.15,2100.0
2020-12-10 21:00:00,1185.3800048828125,0.0,2417.0,45.51,2010.0
2020-12-10 22:00:00,1148.699951171875,0.0,2253.0,41.89,2030.0
2020-12-10 23:00:00,1103.530029296875,0.0,2152.0,39.58,1620.0
2020-12-11 00:00:00,1103.7900390625,0.0,2091.0,35.87,1700.0
2020-12-11 01:00:00,1043.0899658203125,0.0,2066.0,26.56,1690.0
2020-12-11 02:00:00,1088.969970703125,0.0,2052.0,20.24,1590.0
2020-12-11 03:00:00,1276.1600341796875,0.0,2082.0,20.24,1440.0
2020-12-11 04:00:00,1487.8900146484375,0.0,2201.0,20.58,1300.0
2020-12-11 05:00:00,1610.530029296875,0.0,2538.0,21.77,1300.0
2020-12-11 06:00:00,1686.4300537109375,0.0,2947.0,51.05,1300.0
2020-12-11 07:00:00,1832.6800537109375,0.0,3155.0,51.01,1300.0
2020-12-11 08:00:00,1820.4100341796875,1.0,3087.0,50.56,1300.0
2020-12-11 09:00:00,1816.02001953125,4.0,3126.0,50.54,1300.0
2020-12-11 10:00:00,1809.1400146484375,8.0,3155.0,50.98,1300.0
2020-12-11 11:00:00,1906.9599609375,10.0,3026.0,46.16,1300.0
2020-12-11 12:00:00,1963.7900390625,8.0,2952.0,41.27,1300.0
2020-12-11 13:00:00,2035.199951171875,3.0,2894.0,46.12,1300.0
2020-12-11 14:00:00,2149.489990234375,0.0,2923.0,46.1,1300.0
2020-12-11 15:00:00,2206.5,0.0,3049.0,43.17,1300.0
2020-12-11 16:00:00,2236.2099609375,0.0,3130.0,46.13,1300.0
2020-12-11 17:00:00,2273.56005859375,0.0,3020.0,45.51,1188.0
2020-12-11 18:00:00,2291.340087890625,0.0,2776.0,23.24,1300.0
2020-12-11 19:00:00,2452.929931640625,0.0,2497.0,21.83,1300.0
2020-12-11 20:00:00,2400.360107421875,0.0,2379.0,20.69,1300.0
2020-12-11 21:00:00,2232.93994140625,0.0,2313.0,20.4,1300.0
2020-12-11 22:00:00,2329.3798828125,0.0,2078.0,19.87,1300.0
2020-12-11 23:00:00,2367.239990234375,0.0,1897.0,20.21,1340.0
2020-12-12 00:00:00,2174.570068359375,0.0,1929.0,19.93,1300.0
2020-12-12 01:00:00,2263.31005859375,0.0,1833.0,19.67,1300.0
2020-12-12 02:00:00,1953.489990234375,0.0,2037.0,19.25,1300.0
2020-12-12 03:00:00,1982.4000244140625,0.0,1909.0,19.65,1300.0
2020-12-12 04:00:00,1946.949951171875,0.0,1939.0,19.96,1340.0
2020-12-12 05:00:00,1865.949951171875,0.0,2073.0,20.66,2000.0
2020-12-12 06:00:00,1924.22998046875,0.0,2241.0,20.84,1300.0
2020-12-12 07:00:00,1912.469970703125,0.0,2442.0,21.84,1610.0
2020-12-12 08:00:00,1731.9000244140625,2.0,2557.0,29.92,1430.0
2020-12-12 09:00:00,1561.8499755859375,7.0,2613.0,45.06,1300.0
2020-12-12 10:00:00,1503.18994140625,10.0,2654.0,49.24,1300.0
2020-12-12 11:00:00,1341.3900146484375,10.0,2590.0,49.35,1310.0
2020-12-12 12:00:00,1250.52001953125,8.0,2580.0,49.95,1330.0
2020-12-12 13:00:00,1168.9599609375,5.0,2592.0,47.65,1300.0
2020-12-12 14:00:00,1213.8800048828125,1.0,2587.0,50.4,871.0
2020-12-12 15:00:00,1100.510009765625,0.0,2726.0,52.99,618.0
2020-12-12 16:00:00,931.8099975585938,0.0,2880.0,57.92,415.0
2020-12-12 17:00:00,1020.280029296875,0.0,2793.0,57.92,412.0
2020-12-12 18:00:00,998.1199951171875,0.0,2580.0,55.09,927.0
2020-12-12 19:00:00,903.4400024414062,0.0,2431.0,48.27,1844.0
2020-12-12 20:00:00,810.5,0.0,2303.0,46.39,1840.0
2020-12-12 21:00:00,684.489990234375,0.0,2173.0,43.56,1990.0
2020-12-12 22:00:00,623.489990234375,0.0,2055.0,39.96,2150.0
2020-12-12 23:00:00,553.27001953125,0.0,1979.0,41.96,2430.0
2020-12-13 00:00:00,511.3299865722656,0.0,1918.0,35.07,2430.0
2020-12-13 01:00:00,473.2900085449219,0.0,1879.0,30.09,2440.0
2020-12-13 02:00:00,447.07000732421875,0.0,1854.0,30.07,2250.0
2020-12-13 03:00:00,529.2999877929688,0.0,1873.0,35.03,2440.0
2020-12-13 04:00:00,505.4599914550781,0.0,1919.0,34.25,2440.0
2020-12-13 05:00:00,544.1799926757812,0.0,2026.0,35.01,2440.0
2020-12-13 06:00:00,562.489990234375,0.0,2182.0,37.8,1781.0
2020-12-13 07:00:00,598.8699951171875,0.0,2351.0,41.46,1354.0
2020-12-13 08:00:00,674.6400146484375,4.0,2484.0,45.16,944.0
2020-12-13 09:00:00,699.6900024414062,15.0,2568.0,48.28,385.0
2020-12-13 10:00:00,595.1400146484375,22.0,2607.0,50.93,360.0
2020-12-13 11:00:00,609.2000122070312,26.0,2588.0,51.91,422.0
2020-12-13 12:00:00,755.6199951171875,24.0,2524.0,46.45,222.0
2020-12-13 13:00:00,884.719970703125,13.0,2511.0,44.43,209.0
2020-12-13 14:00:00,955.6099853515625,1.0,2553.0,43.74,270.0
2020-12-13 15:00:00,1061.8800048828125,0.0,2693.0,45.51,194.0
2020-12-13 16:00:00,1217.3900146484375,0.0,2867.0,51.4,491.0
2020-12-13 17:00:00,1240.9000244140625,0.0,2780.0,53.0,724.0
2020-12-13 18:00:00,1256.8800048828125,0.0,2584.0,51.61,792.0
2020-12-13 19:00:00,1352.4100341796875,0.0,2417.0,41.53,415.0
2020-12-13 20:00:00,1394.989990234375,0.0,2242.0,41.13,823.0
2020-12-13 21:00:00,1480.719970703125,0.0,2055.0,40.36,1570.0
2020-12-13 22:00:00,1540.6099853515625,0.0,1912.0,34.42,1690.0
2020-12-13 23:00:00,1643.8499755859375,0.0,1873.0,21.15,1470.0
2020-12-14 00:00:00,1715.68994140625,0.0,1744.0,20.64,1310.0
2020-12-14 01:00:00,1785.5,0.0,1858.0,20.25,1300.0
2020-12-14 02:00:00,1502.7900390625,0.0,2066.0,20.15,1300.0
2020-12-14 03:00:00,1731.489990234375,0.0,2083.0,20.33,1480.0
2020-12-14 04:00:00,1943.5999755859375,0.0,2214.0,20.38,1540.0
2020-12-14 05:00:00,2262.510009765625,0.0,2290.0,21.44,1360.0
2020-12-14 06:00:00,2341.89990234375,0.0,2764.0,23.86,1300.0
2020-12-14 07:00:00,2388.969970703125,0.0,2958.0,23.87,1300.0
2020-12-14 08:00:00,2383.1298828125,2.0,2980.0,23.78,1300.0
2020-12-14 09:00:00,2296.64990234375,8.0,3049.0,23.54,1300.0
2020-12-14 10:00:00,2217.050048828125,11.0,3106.0,23.9,1300.0
2020-12-14 11:00:00,2295.64990234375,10.0,2977.0,29.31,1300.0
2020-12-14 12:00:00,2170.929931640625,9.0,3089.0,31.29,1300.0
2020-12-14 13:00:00,2183.659912109375,6.0,3040.0,36.18,1300.0
2020-12-14 14:00:00,2216.510009765625,1.0,2971.0,39.2,1300.0
2020-12-14 15:00:00,2311.580078125,0.0,3025.0,43.99,1300.0
2020-12-14 16:00:00,2247.409912109375,0.0,3122.0,48.97,1300.0
2020-12-14 17:00:00,2270.010009765625,0.0,3052.0,48.21,1300.0
2020-12-14 18:00:00,2080.010009765625,0.0,2785.0,48.13,1300.0
2020-12-14 19:00:00,1987.06005859375,0.0,2612.0,36.47,1300.0
2020-12-14 20:00:00,1874.3800048828125,0.0,2375.0,23.58,1300.0
2020-12-14 21:00:00,1990.739990234375,0.0,2223.0,21.7,1300.0
2020-12-14 22:00:00,1917.449951171875,0.0,2037.0,19.54,1300.0
2020-12-14 23:00:00,1815.4599609375,0.0,1930.0,19.38,1300.0
2020-12-15 00:00:00,1782.989990234375,0.0,1841.0,19.42,1300.0
2020-12-15 01:00:00,1631.1600341796875,0.0,1832.0,19.02,1300.0
2020-12-15 02:00:00,1619.0,0.0,1849.0,18.91,1300.0
2020-12-15 03:00:00,1544.010009765625,0.0,1910.0,19.72,1350.0
2020-12-15 04:00:00,1565.47998046875,0.0,2046.0,20.38,1300.0
2020-12-15 05:00:00,1494.8699951171875,0.0,2479.0,21.9,1300.0
2020-12-15 06:00:00,1292.4000244140625,0.0,3081.0,44.59,1300.0
2020-12-15 07:00:00,1422.8399658203125,0.0,3150.0,57.62,938.0
2020-12-15 08:00:00,1481.699951171875,1.0,3256.0,57.88,928.0
2020-12-15 09:00:00,1704.3299560546875,5.0,3424.0,58.1,892.0
2020-12-15 10:00:00,1585.7099609375,11.0,3385.0,59.97,767.0
2020-12-15 11:00:00,1422.1600341796875,16.0,3277.0,59.8,408.0
2020-12-15 12:00:00,1001.239990234375,21.0,3263.0,57.66,263.0
2020-12-15 13:00:00,749.0800170898438,13.0,3193.0,57.8,178.0
2020-12-15 14:00:00,558.0,2.0,3100.0,57.48,0.0
